S.No.;State Code;State Name (In English);District Code;District Name (In English);Sub-District Code;Sub-District Name (In English);Village Code;Village Version;Village Name (In Englsih);Village Name (In Local);Village Status;Census 2001 Code;Census 2011 Code
618;32;KERALA;559;KOLLAM;5687;Kottarakkara;628405;1;Puthur;പുത്തൂർ;Inhabitant;00122700;628405
619;32;KERALA;559;KOLLAM;5687;Kottarakkara;628416;1;Ummannoor;ഉമ്മന്നൂർ;Inhabitant;00123900;628416
620;32;KERALA;559;KOLLAM;5687;Kottarakkara;628417;1;Valakam;വാളകം;Inhabitant;00124000;628417
621;32;KERALA;559;KOLLAM;5687;Kottarakkara;628421;1;Velinalloor;വെളിനല്ലൂൂർ;Inhabitant;00124400;628421
622;32;KERALA;559;KOLLAM;5687;Kottarakkara;628419;1;Veliyam;വെളിയം;Inhabitant;00124200;628419
623;32;KERALA;559;KOLLAM;5687;Kottarakkara;628411;1;Vettikkavala;വെട്ടിക്കവല;Inhabitant;00123300;628411
624;32;KERALA;559;KOLLAM;5685;Kunnathur;628377;1;Kunnathur;കുന്നത്തൂർ;Inhabitant;00119900;628377
625;32;KERALA;559;KOLLAM;5685;Kunnathur;628380;1;Mynagappally;മൈനാഗപ്പള്ളി;Inhabitant;00120200;628380
626;32;KERALA;559;KOLLAM;5685;Kunnathur;628376;1;Poruvazhy;പോരുവഴി;Inhabitant;00119800;628376
627;32;KERALA;559;KOLLAM;5685;Kunnathur;628378;1;Sasthamkotta;ശാസ്താംകോട്ട;Inhabitant;00120000;628378
628;32;KERALA;559;KOLLAM;5685;Kunnathur;628375;1;Sooranad North;ശൂരനാട് നോർത്ത്;Inhabitant;00119700;628375
629;32;KERALA;559;KOLLAM;5685;Kunnathur;628379;1;Sooranad South;ശൂരനാട് സൗത്ത്;Inhabitant;00120100;628379
630;32;KERALA;559;KOLLAM;5685;Kunnathur;628381;1;West Kallada;പടിഞ്ഞാറെ കല്ലട;Inhabitant;00120300;628381
631;32;KERALA;559;KOLLAM;5686;Pathanapuram;628387;1;Pathanapuram;പത്തനാപുരം;Inhabitant;00120900;628387
632;32;KERALA;559;KOLLAM;5686;Pathanapuram;628383;1;Pattazhy;പട്ടാഴി;Inhabitant;00120500;628383
633;32;KERALA;559;KOLLAM;5686;Pathanapuram;628382;1;Pattazhy Vadakkekara;പട്ടാഴി വടക്കേക്കര;Inhabitant;00120400;628382
634;32;KERALA;559;KOLLAM;5686;Pathanapuram;628386;1;Pidavoor;പിടവൂർ;Inhabitant;00120800;628386
635;32;KERALA;559;KOLLAM;5686;Pathanapuram;628389;1;Piravanthur;പിറവന്തൂർ;Inhabitant;00121100;628389
636;32;KERALA;559;KOLLAM;5686;Pathanapuram;628388;1;Punnala;പുന്നല;Inhabitant;00121000;628388
637;32;KERALA;559;KOLLAM;5686;Pathanapuram;628384;1;Thalavoor;തലവൂർ;Inhabitant;00120600;628384
638;32;KERALA;559;KOLLAM;5686;Pathanapuram;628385;1;Vilakkudy;വിളക്കുടി;Inhabitant;00120700;628385
639;32;KERALA;559;KOLLAM;5947;Punalur;628402;2;Alayamon;അലയമൺ;Inhabitant;00122400;628402
640;32;KERALA;559;KOLLAM;5947;Punalur;628400;2;Anchal;അഞ്ചൽ;Inhabitant;00122200;628400
641;32;KERALA;559;KOLLAM;5947;Punalur;628398;2;Arackal;അറയ്ക്കൽ;Inhabitant;00122000;628398
642;32;KERALA;559;KOLLAM;5947;Punalur;628393;2;Arienkavu;ആര്യങ്കാവ്;Inhabitant;00121500;628393
643;32;KERALA;559;KOLLAM;5947;Punalur;628396;2;Ayiranalloor;അയിരനല്ലൂൂർ;Inhabitant;00121800;628396
644;32;KERALA;559;KOLLAM;5947;Punalur;628403;2;Channappetta;ചണ്ണപ്പേട്ട;Inhabitant;00122500;628403
645;32;KERALA;559;KOLLAM;5947;Punalur;628391;2;Edamon;ഇടമൺ;Inhabitant;00121300;628391
646;32;KERALA;559;KOLLAM;5947;Punalur;628399;2;Edamulackal;ഇടമുളയ്ക്കൽ;Inhabitant;00122100;628399
647;32;KERALA;559;KOLLAM;5947;Punalur;628401;2;Eroor;ഏരൂർ;Inhabitant;00122300;628401
648;32;KERALA;559;KOLLAM;5947;Punalur;628397;2;Karavaloor (Part);കരവാളൂർ;Inhabitant;00121900;628397
649;32;KERALA;559;KOLLAM;5947;Punalur;628394;2;Kulathupuzha;കുളത്തൂപ്പുഴ;Inhabitant;00121600;628394
650;32;KERALA;559;KOLLAM;5947;Punalur;913826;2;Punalur;പുനലൂർ;Inhabitant;;000000
651;32;KERALA;559;KOLLAM;5947;Punalur;628392;2;Thenmala;തെന്മല;Inhabitant;00121400;628392
652;32;KERALA;559;KOLLAM;5947;Punalur;628395;2;Thinkalkarikkakom;തിങ്കൾകരിക്കകം;Inhabitant;00121700;628395
653;32;KERALA;559;KOLLAM;5947;Punalur;628390;2;Valacode (Part);വാളക്കോട്;Inhabitant;00121200;628390
654;32;KERALA;560;KOTTAYAM;5671;Changanassery;628183;1;Changanassery (Part);ചങ്ങനാശ്ശേരി;Inhabitant;00101700;628183
655;32;KERALA;560;KOTTAYAM;5671;Changanassery;628191;1;Chethipuzha (CT);ചെത്തിപ്പുുഴ;Inhabitant;00101500;628191
656;32;KERALA;560;KOTTAYAM;5671;Changanassery;628189;1;Kangazha;കങ്ങഴ;Inhabitant;00102500;628189
657;32;KERALA;560;KOTTAYAM;5671;Changanassery;628186;1;Karukachal;കറുകച്ചാൽ;Inhabitant;00102200;628186
658;32;KERALA;560;KOTTAYAM;5671;Changanassery;628181;1;Kurichy;കുറിച്ചി;Inhabitant;00101400;628181
659;32;KERALA;560;KOTTAYAM;5671;Changanassery;628184;1;Madappally;മാടപ്പള്ളി;Inhabitant;00102000;628184
660;32;KERALA;560;KOTTAYAM;5671;Changanassery;628187;1;Nedumkunnam;നെടുംകുന്നം;Inhabitant;00102300;628187
661;32;KERALA;560;KOTTAYAM;5671;Changanassery;628193;1;Paippad (CT);പായിപ്പാട്;Inhabitant;00101800;628193
662;32;KERALA;560;KOTTAYAM;5671;Changanassery;628185;1;Thottackad;തോട്ടയ്ക്കാട്;Inhabitant;00102100;628185
663;32;KERALA;560;KOTTAYAM;5671;Changanassery;628192;1;Thrikkodithanam (CT);തൃക്കൊടിത്താനം;Inhabitant;00101900;628192
664;32;KERALA;560;KOTTAYAM;5671;Changanassery;628180;1;Vakathanam;വാകത്താനം;Inhabitant;00101300;628180
665;32;KERALA;560;KOTTAYAM;5671;Changanassery;913809;1;Vazhappally East;വാഴപ്പള്ളി ഈസ്റ്റ്;Inhabitant;;000000
666;32;KERALA;560;KOTTAYAM;5671;Changanassery;628182;2;Vazhappally West;വാഴപ്പള്ളി വെസ്റ്റ്;Inhabitant;00101600;628182
667;32;KERALA;560;KOTTAYAM;5671;Changanassery;628188;1;Vazhoor;വാഴൂർ;Inhabitant;00102400;628188
668;32;KERALA;560;KOTTAYAM;5671;Changanassery;628190;1;Vellavoor;വെള്ളാവൂർ;Inhabitant;00102600;628190
669;32;KERALA;560;KOTTAYAM;5672;Kanjirappally;628201;1;Cheruvally;ചെറുവള്ളി;Inhabitant;00103400;628201
670;32;KERALA;560;KOTTAYAM;5672;Kanjirappally;628200;1;Chirakkadavu;ചിറക്കടവ്;Inhabitant;00103300;628200
671;32;KERALA;560;KOTTAYAM;5672;Kanjirappally;628196;1;Edakkunnam;ഇടക്കുന്നം;Inhabitant;00102900;628196
672;32;KERALA;560;KOTTAYAM;5672;Kanjirappally;628199;1;Elamgulam;ഇളങ്ങുളം;Inhabitant;00103200;628199
673;32;KERALA;560;KOTTAYAM;5672;Kanjirappally;628198;1;Elikkulam;എലിക്കുളം;Inhabitant;00103100;628198
674;32;KERALA;560;KOTTAYAM;5672;Kanjirappally;628203;2;Erumeli North;എരുമേലി വടക്ക്;Inhabitant;00103600;628203
675;32;KERALA;560;KOTTAYAM;5672;Kanjirappally;628204;1;Erumeli South;എരുമേലി സൗത്ത്;Inhabitant;00103700;628204
676;32;KERALA;560;KOTTAYAM;5672;Kanjirappally;628197;1;Kanjirappally;കാഞ്ഞിരപ്പള്ളി;Inhabitant;00103000;628197
677;32;KERALA;560;KOTTAYAM;5672;Kanjirappally;628194;1;Koottickal;കൂട്ടിക്കൽ;Inhabitant;00102700;628194
678;32;KERALA;560;KOTTAYAM;5672;Kanjirappally;628202;1;Koovappally;കൂവപ്പള്ളി;Inhabitant;00103500;628202
679;32;KERALA;560;KOTTAYAM;5672;Kanjirappally;916076;1;Koruthode;കോരുത്തോട്;Inhabitant;;000000
680;32;KERALA;560;KOTTAYAM;5672;Kanjirappally;628205;1;Manimala;മണിമല;Inhabitant;00103800;628205
681;32;KERALA;560;KOTTAYAM;5672;Kanjirappally;628195;1;Mundakayam;മുണ്ടക്കയം;Inhabitant;00102800;628195
682;32;KERALA;560;KOTTAYAM;5670;Kottayam;628173;1;Aimanam (CT);അയ്‌മനം;Inhabitant;00100400;628173
683;32;KERALA;560;KOTTAYAM;5670;Kottayam;628160;1;Akalakunnam;അകലക്കുന്നം;Inhabitant;00099800;628160
684;32;KERALA;560;KOTTAYAM;5670;Kottayam;628162;1;Anikkad;ആനിക്കാട്;Inhabitant;00100000;628162
685;32;KERALA;560;KOTTAYAM;5670;Kottayam;628155;1;Arpookara;ആർപ്പൂൂക്കര;Inhabitant;00099100;628155
686;32;KERALA;560;KOTTAYAM;5670;Kottayam;628172;1;Athirampuzha (CT);അതിരമ്പുഴ;Inhabitant;00099400;628172
687;32;KERALA;560;KOTTAYAM;5670;Kottayam;628159;1;Ayarkunnam;അയർകുന്നം;Inhabitant;00099700;628159
688;32;KERALA;560;KOTTAYAM;5670;Kottayam;628161;1;Chengalam East;ചെങ്ങളം ഈസ്റ്റ്;Inhabitant;00099900;628161
689;32;KERALA;560;KOTTAYAM;5670;Kottayam;628176;2;Chengalam West;ചെങ്ങളം വെസ്റ്റ്;Inhabitant;00100600;628176
690;32;KERALA;560;KOTTAYAM;5670;Kottayam;628171;3;Ettumanoor (CT);ഏറ്റുമാനൂർ;Inhabitant;00099600;628171
691;32;KERALA;560;KOTTAYAM;5670;Kottayam;628156;1;Kaipuzha;കൈപ്പുുഴ;Inhabitant;00099200;628156
692;32;KERALA;560;KOTTAYAM;5670;Kottayam;628163;1;Kooroppada;കൂരോപ്പട;Inhabitant;00100100;628163
693;32;KERALA;560;KOTTAYAM;5670;Kottayam;913807;1;Kottayam;കോട്ടയം;Inhabitant;;000000
694;32;KERALA;560;KOTTAYAM;5670;Kottayam;628166;1;Kumarakam;കുമരകം;Inhabitant;00100500;628166
695;32;KERALA;560;KOTTAYAM;5670;Kottayam;628164;1;Manarcad;മണർകാട്;Inhabitant;00100200;628164
696;32;KERALA;560;KOTTAYAM;5670;Kottayam;628169;1;Meenadam;മീനടം;Inhabitant;00101100;628169
697;32;KERALA;560;KOTTAYAM;5670;Kottayam;628165;1;Muttampalam (Part);മുട്ടമ്പലം;Inhabitant;00100300;628165
698;32;KERALA;560;KOTTAYAM;5670;Kottayam;628177;1;Nattakam (CT);നാട്ടകം;Inhabitant;41005000;628177
699;32;KERALA;560;KOTTAYAM;5670;Kottayam;628157;1;Onamthuruth;ഓണംതുരുത്ത്;Inhabitant;00099300;628157
700;32;KERALA;560;KOTTAYAM;5670;Kottayam;628170;1;Pampady;പാമ്പാടി;Inhabitant;00101200;628170
701;32;KERALA;560;KOTTAYAM;5670;Kottayam;628178;1;Panachikkad (CT);പനച്ചിക്കാട്;Inhabitant;00100900;628178
702;32;KERALA;560;KOTTAYAM;5670;Kottayam;628158;3;Peroor;പേരൂർ;Inhabitant;00099500;628158
703;32;KERALA;560;KOTTAYAM;5670;Kottayam;628174;1;Perumbaikad (CT);പെരുമ്പായിക്കാട്;Inhabitant;41004000;628174
704;32;KERALA;560;KOTTAYAM;5670;Kottayam;628179;1;Puthuppally (CT);പുതുപ്പള്ളി;Inhabitant;00101000;628179
705;32;KERALA;560;KOTTAYAM;5670;Kottayam;628167;1;Thiruvarpu;തിരുവാർപ്പ്;Inhabitant;00100700;628167
706;32;KERALA;560;KOTTAYAM;5670;Kottayam;628168;3;Veloor  (Part);വേളൂർ;Inhabitant;00100800;628168
707;32;KERALA;560;KOTTAYAM;5670;Kottayam;628175;1;Vijayapuram (CT);വിജയപുരം;Inhabitant;41005000;628175
708;32;KERALA;560;KOTTAYAM;5668;Meenachil;628124;1;Bharananganam;ഭരണങ്ങാനം;Inhabitant;00096100;628124
709;32;KERALA;560;KOTTAYAM;5668;Meenachil;628130;1;Elackad;ഇലയ്ക്കാട്;Inhabitant;00096700;628130
710;32;KERALA;560;KOTTAYAM;5668;Meenachil;628138;1;Erattupetta (CT);ഈരാറ്റുപേട്ട;Inhabitant;41002000;628138
711;32;KERALA;560;KOTTAYAM;5668;Meenachil;628118;1;Kadanad;കടനാട്;Inhabitant;00095500;628118
712;32;KERALA;560;KOTTAYAM;5668;Meenachil;916077;1;Kadaplamattom;കടപ്ലാമറ്റം;Inhabitant;;000000
713;32;KERALA;560;KOTTAYAM;5668;Meenachil;628129;1;Kanakkari;കാണക്കാരി;Inhabitant;00096600;628129
714;32;KERALA;560;KOTTAYAM;5668;Meenachil;628131;2;Kidangoor;കിടങ്ങൂർ;Inhabitant;00096800;628131
715;32;KERALA;560;KOTTAYAM;5668;Meenachil;628135;1;Kondoor;കൊണ്ടൂർ;Inhabitant;00097200;628135
716;32;KERALA;560;KOTTAYAM;5668;Meenachil;628128;1;Kuravilangad;കുറവിലങ്ങാട്;Inhabitant;00096500;628128
717;32;KERALA;560;KOTTAYAM;5668;Meenachil;628127;1;Kurichithanam;കുറിച്ചിത്താനം;Inhabitant;00096400;628127
718;32;KERALA;560;KOTTAYAM;5668;Meenachil;628125;1;Lalam (Part);ളാലം;Inhabitant;00096200;628125
719;32;KERALA;560;KOTTAYAM;5668;Meenachil;628133;1;Meenachil (Part);മീനച്ചിൽ;Inhabitant;00097000;628133
720;32;KERALA;560;KOTTAYAM;5668;Meenachil;628119;1;Melukavu;മേലുകാവ്;Inhabitant;00095600;628119
721;32;KERALA;560;KOTTAYAM;5668;Meenachil;628114;1;Monippally;മോനിപ്പള്ളി;Inhabitant;00095100;628114
722;32;KERALA;560;KOTTAYAM;5668;Meenachil;628120;1;Moonilavu;മൂന്നിലവ്;Inhabitant;00095700;628120
723;32;KERALA;560;KOTTAYAM;5668;Meenachil;931678;1;Poonjar;പൂഞ്ഞാർ;Inhabitant;;000000
724;32;KERALA;560;KOTTAYAM;5668;Meenachil;628137;1;Poonjar Nadubhagam;പൂഞ്ഞാർ നടുഭാഗം;Inhabitant;00097400;628137
725;32;KERALA;560;KOTTAYAM;5668;Meenachil;628136;1;Poonjar Thekkekara;പൂഞ്ഞാർ തെക്കേക്കര;Inhabitant;00097300;628136
726;32;KERALA;560;KOTTAYAM;5668;Meenachil;628134;1;Poovarany;പൂവരണി;Inhabitant;00097100;628134
727;32;KERALA;560;KOTTAYAM;5668;Meenachil;628132;1;Puliyannoor (Part);പുലിയന്നൂർ;Inhabitant;00096900;628132
728;32;KERALA;560;KOTTAYAM;5668;Meenachil;628117;1;Ramapuram;രാമപുരം;Inhabitant;00095400;628117
729;32;KERALA;560;KOTTAYAM;5668;Meenachil;628122;1;Teekoy;തീക്കോയി;Inhabitant;00095900;628122
730;32;KERALA;560;KOTTAYAM;5668;Meenachil;628121;2;Thalanadu;തലനാട്;Inhabitant;00095800;628121
731;32;KERALA;560;KOTTAYAM;5668;Meenachil;628123;1;Thalappalam;തലപ്പാലം;Inhabitant;00096000;628123
732;32;KERALA;560;KOTTAYAM;5668;Meenachil;628115;1;Uzhavoor;ഉഴവൂർ;Inhabitant;00095200;628115
733;32;KERALA;560;KOTTAYAM;5668;Meenachil;628126;1;Vallichira;വള്ളിച്ചിറ;Inhabitant;00096300;628126
734;32;KERALA;560;KOTTAYAM;5668;Meenachil;628113;1;Veliyannoor;വെളിയന്നൂർ;Inhabitant;00095000;628113
735;32;KERALA;560;KOTTAYAM;5668;Meenachil;628116;1;Vellilappally;വെള്ളിലാപ്പള്ളി;Inhabitant;00095300;628116
736;32;KERALA;560;KOTTAYAM;5669;Vaikom;628139;1;Chempu;ചെമ്പ്;Inhabitant;00097500;628139
737;32;KERALA;560;KOTTAYAM;5669;Vaikom;628143;1;Kaduthuruthy;കടുത്തുരുത്തി;Inhabitant;00097900;628143
738;32;KERALA;560;KOTTAYAM;5669;Vaikom;628151;1;Kallara;കല്ലറ;Inhabitant;00098700;628151
739;32;KERALA;560;KOTTAYAM;5669;Vaikom;628154;1;Kothanalloor;കോതനല്ലൂൂർ;Inhabitant;00099000;628154
740;32;KERALA;560;KOTTAYAM;5669;Vaikom;628145;1;Kulasekharamangalam;കുലശേഖരമംഗലം;Inhabitant;00098100;628145
741;32;KERALA;560;KOTTAYAM;5669;Vaikom;628153;1;Manjoor;മാഞ്ഞൂർ;Inhabitant;00098900;628153
742;32;KERALA;560;KOTTAYAM;5669;Vaikom;628141;1;Mulakulam;മുളക്കുളം;Inhabitant;00097700;628141
743;32;KERALA;560;KOTTAYAM;5669;Vaikom;628152;1;Muttuchira;മുട്ടുചിറ;Inhabitant;00098800;628152
744;32;KERALA;560;KOTTAYAM;5669;Vaikom;628147;1;Naduvile (Part);നടുവിലെ;Inhabitant;00098300;628147
745;32;KERALA;560;KOTTAYAM;5669;Vaikom;628142;1;Njeezhoor;ഞീഴൂർ;Inhabitant;00097800;628142
746;32;KERALA;560;KOTTAYAM;5669;Vaikom;628149;1;Thalayazham;തലയാഴം;Inhabitant;00098500;628149
747;32;KERALA;560;KOTTAYAM;5669;Vaikom;916079;1;T V Puram;റ്റി വി പുരം;Inhabitant;;000000
748;32;KERALA;560;KOTTAYAM;5669;Vaikom;916078;1;Udayanapuram;ഉദയനാപുരം;Inhabitant;;000000
749;32;KERALA;560;KOTTAYAM;5669;Vaikom;628146;2;Vadakkemuri (Part);വടക്കേമുറി;Inhabitant;00098200;628146
750;32;KERALA;560;KOTTAYAM;5669;Vaikom;628144;1;Vadayar;വടയാർ;Inhabitant;00098000;628144
751;32;KERALA;560;KOTTAYAM;5669;Vaikom;628148;2;Vaikom (Part);വൈക്കം;Inhabitant;00098400;628148
752;32;KERALA;560;KOTTAYAM;5669;Vaikom;628150;1;Vechoor;വെച്ചൂർ;Inhabitant;00098600;628150
753;32;KERALA;560;KOTTAYAM;5669;Vaikom;628140;1;Velloor;വെള്ളൂർ;Inhabitant;00097600;628140
754;32;KERALA;561;KOZHIKODE;5639;Koyilandi;627376;1;Arikkulam (Part);അരിക്കുളം;Inhabitant;00028100;627376
755;32;KERALA;561;KOZHIKODE;5639;Koyilandi;627400;1;Atholi (CT);അത്തോളി;Inhabitant;00029100;627400
756;32;KERALA;561;KOZHIKODE;5639;Koyilandi;627381;1;Avitanallur;അവിടനല്ലൂർ;Inhabitant;00028700;627381
757;32;KERALA;561;KOZHIKODE;5639;Koyilandi;627397;1;Balusseri (CT);ബാലുശ്ശേരി;Inhabitant;00029200;627397
758;32;KERALA;561;KOZHIKODE;5639;Koyilandi;627372;1;Chakkittapara;ചക്കിട്ടപ്പാറ;Inhabitant;00027200;627372
759;32;KERALA;561;KOZHIKODE;5639;Koyilandi;627370;1;Changaroth;ചങ്ങരോത്ത്;Inhabitant;00027000;627370
760;32;KERALA;561;KOZHIKODE;5639;Koyilandi;627399;1;Chemancheri (CT);ചേമഞ്ചേരി;Inhabitant;00029000;627399
761;32;KERALA;561;KOZHIKODE;5639;Koyilandi;627371;1;Chempanoda;ചെമ്പനോട;Inhabitant;00027100;627371
762;32;KERALA;561;KOZHIKODE;5639;Koyilandi;627382;1;Chengottukavu;ചേങ്ങോട്ടുകാവ്;Inhabitant;00028900;627382
763;32;KERALA;561;KOZHIKODE;5639;Koyilandi;627368;1;Cheruvannur;ചെറുവണ്ണൂർ;Inhabitant;00026700;627368
764;32;KERALA;561;KOZHIKODE;5639;Koyilandi;627387;1;Eravattur (CT);എരവട്ടൂർ;Inhabitant;00026800;627387
765;32;KERALA;561;KOZHIKODE;5639;Koyilandi;627386;3;Iringal (CT);ഇരിങ്ങൽ;Inhabitant;00026300;627386
766;32;KERALA;561;KOZHIKODE;5639;Koyilandi;627378;1;Kayanna;കായണ്ണ;Inhabitant;00028400;627378
767;32;KERALA;561;KOZHIKODE;5639;Koyilandi;627394;1;Keezhariyur (CT);കീഴരിയൂർ;Inhabitant;00027900;627394
768;32;KERALA;561;KOZHIKODE;5639;Koyilandi;627379;1;Koorachundu;കൂരാച്ചുണ്ട്;Inhabitant;00028500;627379
769;32;KERALA;561;KOZHIKODE;5639;Koyilandi;627388;1;Koothali (CT);കൂത്താളി;Inhabitant;00027400;627388
770;32;KERALA;561;KOZHIKODE;5639;Koyilandi;627377;1;Kottur;കോട്ടൂർ;Inhabitant;00028300;627377
771;32;KERALA;561;KOZHIKODE;5639;Koyilandi;627391;1;Kozhukkallur (CT);കൊഴുക്കല്ലൂർ;Inhabitant;00027800;627391
772;32;KERALA;561;KOZHIKODE;5639;Koyilandi;627389;1;Menhaniam (CT);മേഞ്ഞാണ്യം;Inhabitant;00027500;627389
773;32;KERALA;561;KOZHIKODE;5639;Koyilandi;627390;1;Meppayyur (CT);മേപ്പയൂർ;Inhabitant;00027700;627390
774;32;KERALA;561;KOZHIKODE;5639;Koyilandi;627375;1;Moodadi;മൂടാടി;Inhabitant;00028000;627375
775;32;KERALA;561;KOZHIKODE;5639;Koyilandi;627395;1;Naduvannur (CT);നടുവണ്ണൂർ;Inhabitant;00028200;627395
776;32;KERALA;561;KOZHIKODE;5639;Koyilandi;627374;1;Nochad;നൊച്ചാട്;Inhabitant;00027600;627374
777;32;KERALA;561;KOZHIKODE;5639;Koyilandi;627369;1;Palery;പാലേരി;Inhabitant;00026900;627369
778;32;KERALA;561;KOZHIKODE;5639;Koyilandi;913306;3;Panthalayani;പന്തലായനി;Inhabitant;;000000
779;32;KERALA;561;KOZHIKODE;5639;Koyilandi;627367;3;Payyoli;പയ്യോളി;Inhabitant;00026400;627367
780;32;KERALA;561;KOZHIKODE;5639;Koyilandi;627373;1;Perambra;പേരാമ്പ്ര;Inhabitant;00027300;627373
781;32;KERALA;561;KOZHIKODE;5639;Koyilandi;627393;1;Thikkody (CT);തിക്കോടി;Inhabitant;00026500;627393
782;32;KERALA;561;KOZHIKODE;5639;Koyilandi;627392;1;Thurayur (CT);തുറയൂർ;Inhabitant;00026600;627392
783;32;KERALA;561;KOZHIKODE;5639;Koyilandi;627398;1;Ulliyeri (CT);ഉള്ളിയേരി;Inhabitant;00028800;627398
784;32;KERALA;561;KOZHIKODE;5639;Koyilandi;913305;3;Viyyur;വിയ്യൂർ;Inhabitant;;000000
785;32;KERALA;561;KOZHIKODE;5640;Kozhikode;627437;3;Beypore (CT);ബേപ്പൂർ;Inhabitant;40410000;627437
786;32;KERALA;561;KOZHIKODE;5640;Kozhikode;627416;1;Chathamangalam;ചാത്തമംഗലം;Inhabitant;00031400;627416
787;32;KERALA;561;KOZHIKODE;5640;Kozhikode;627422;1;Chelannur (CT);ചേളന്നൂർ;Inhabitant;00031600;627422
788;32;KERALA;561;KOZHIKODE;5640;Kozhikode;913303;3;Chelavur;ചെലവൂർ;Inhabitant;;000000
789;32;KERALA;561;KOZHIKODE;5640;Kozhikode;627436;1;Cheruvannur (CT);ചെറുവണ്ണൂർ;Inhabitant;40409000;627436
790;32;KERALA;561;KOZHIKODE;5640;Kozhikode;913302;3;Chevayur;ചേവായൂർ;Inhabitant;;000000
791;32;KERALA;561;KOZHIKODE;5640;Kozhikode;627441;3;Elathur (OG);എലത്തൂർ;Inhabitant;40405000;627441
792;32;KERALA;561;KOZHIKODE;5640;Kozhikode;627439;3;Feroke (CT);ഫറോക്ക്;Inhabitant;40412000;627439
793;32;KERALA;561;KOZHIKODE;5640;Kozhikode;627442;1;Kadalundi (OG);കടലുണ്ടി;Inhabitant;40405000;627442
794;32;KERALA;561;KOZHIKODE;5640;Kozhikode;627419;1;Kakkad;കക്കാട്;Inhabitant;00032100;627419
795;32;KERALA;561;KOZHIKODE;5640;Kozhikode;627424;1;Kakkodi (CT);കക്കോടി;Inhabitant;40405000;627424
796;32;KERALA;561;KOZHIKODE;5640;Kozhikode;627401;1;Kakkur;കാക്കൂർ;Inhabitant;00029900;627401
